code;gen1;gen2;gen3;gen4;gen5;gen6;gen7;gen8;gen9;gen10;gen11;gen12;gen13;gen14;gen15;gen16;gen17;gen18;gen19;gen20;gen21;gen22;gen23;gen24;gen25;gen26;gen27;altitude;pluvio_yr;forest;pluvio_1;pluvio_2;pluvio_3;pluvio_4;pluvio_5;pluvio_6;pluvio_7;pluvio_8;pluvio_9;pluvio_10;pluvio_11;pluvio_12;geology;evi_1;evi_2;evi_3;evi_4;evi_5;evi_6;evi_7;evi_8;evi_9;evi_10;evi_11;evi_12;evi_13;evi_14;evi_15;evi_16;evi_17;evi_18;evi_19;evi_20;evi_21;evi_22;evi_23;lon;lat;surface
115;0;0;0;0;4;4;1;36;3;14;11;4;4;0;0;1;0;0;27;5;1;0;9;9;4;3;0;582.262023925781;1446;6;33.8333320617676;55.6666679382324;133.16667175293;172.5;168.66667175293;139.33332824707;114.5;121.5;184.83332824707;213.66667175293;139;32.8333320617676;5;0.367651790380478;0.373543739318848;0.433443874120712;0.431022882461548;0.464309394359589;0.492431879043579;0.514645576477051;0.497427880764008;0.521250128746033;0.492651700973511;0.473937124013901;0.437372893095016;0.423267692327499;0.37935134768486;0.429310888051987;0.420826256275177;0.499890267848969;0.489603191614151;0.488394290208817;0.447882831096649;0.426334083080292;0.432749032974243;0.376927942037582;13.7942130831778;3.03817734253453;10.5
829;4;0;0;0;0;0;0;7;1;45;4;0;2;3;0;0;0;0;0;6;2;0;0;0;2;1;0;444.839813232422;1479.66662597656;1;86.8670959472656;93.8925399780273;126.323249816895;146.254425048828;125.333755493164;107.189323425293;80.9737396240234;87.8272476196289;158.275619506836;191.685668945312;167.796096801758;107.53084564209;1;0.365079343318939;0.390881210565567;0.436837255954742;0.459887266159058;0.491351217031479;0.52042680978775;0.522217035293579;0.520829916000366;0.527694880962372;0.519212663173676;0.504585325717926;0.462923854589462;0.470947504043579;0.466161966323853;0.479669511318207;0.489336371421814;0.534277200698853;0.531265616416931;0.473500639200211;0.499235183000565;0.475321680307388;0.455100238323212;0.37480029463768;15.5933483729339;1.20156006757521;8
3259;3;3;1;1;1;0;0;21;0;16;25;3;8;3;1;1;0;0;6;1;3;0;3;18;32;0;0;523.176025390625;1418;7;28.2778377532959;53.6890411376953;107.25528717041;107.577697753906;104.30004119873;160.177932739258;168.067123413086;172.788757324219;167.411209106445;182.800033569336;83.5;29.9223041534424;3;0.35592058300972;0.364346653223038;0.393466770648956;0.449002087116241;0.437554746866226;0.462574392557144;0.452628046274185;0.536836326122284;0.504107475280762;0.501099705696106;0.465234726667404;0.423731505870819;0.461466014385223;0.462572753429413;0.494902491569519;0.492303133010864;0.504265546798706;0.494031101465225;0.474275320768356;0.466997414827347;0.448692709207535;0.414954155683517;0.350393146276474;17.5798935887062;3.63788910578655;9
1549;12;1;0;0;0;0;2;2;5;29;35;23;32;2;5;0;1;0;169;5;5;0;10;8;17;15;1;385.890289306641;1440;2;71.1733245849609;73.691780090332;135.384033203125;135.036880493164;120.836639404297;108.516860961914;108.002235412598;107.151931762695;151.829772949219;164.98176574707;146.830551147461;85.6849746704102;6;0.374972283840179;0.397119700908661;0.442989826202393;0.489375442266464;0.496226131916046;0.563252091407776;0.556946814060211;0.551676213741302;0.544379413127899;0.509120225906372;0.515096247196198;0.448635220527649;0.481419235467911;0.456072360277176;0.470967590808868;0.497222632169724;0.522677183151245;0.523100137710571;0.512736618518829;0.542354881763458;0.492143779993057;0.46779927611351;0.419757634401321;16.2305421213892;1.50141594920122;19
3392;6;1;0;0;0;0;1;0;2;43;23;0;1;0;2;2;6;2;5;1;3;0;1;4;8;18;8;365.094421386719;1437.11108398438;1;55.7207221984863;77.3835525512695;115.548347473145;132.266448974609;109.871757507324;135.463577270508;135.403717041016;143.981475830078;157.409805297852;152.528076171875;104.274116516113;46.8587837219238;6;0.353302776813507;0.361238300800323;0.392484158277512;0.472796678543091;0.529846131801605;0.495684951543808;0.531493008136749;0.522355437278748;0.511713683605194;0.517307043075562;0.473071902990341;0.460967987775803;0.45797535777092;0.463432252407074;0.497923225164413;0.506159603595734;0.492789834737778;0.523496866226196;0.473239570856094;0.482675701379776;0.463602066040039;0.438027560710907;0.346620380878448;17.8047854999257;2.70083947570526;14
3306;3;1;0;1;1;0;0;4;0;3;11;0;3;4;1;0;0;0;10;2;8;0;2;17;16;0;0;426.669403076172;1455;1;39.3063354492188;59.1615257263184;106.505783081055;116.146095275879;114.496788024902;168.79475402832;169.195602416992;168.518005371094;162.681457519531;180.01350402832;100.166023254395;32.8281898498535;3;0.357957720756531;0.384712308645248;0.411603838205338;0.425487756729126;0.480279535055161;0.53146505355835;0.50402420759201;0.51634818315506;0.523484647274017;0.515713512897491;0.498846352100372;0.456910282373428;0.431310951709747;0.462693780660629;0.502166152000427;0.471677511930466;0.520402848720551;0.494479149580002;0.465607196092606;0.468046545982361;0.487756699323654;0.424275994300842;0.373891532421112;17.6548575591127;3.33803322416054;5
3190;8;1;3;1;0;0;2;2;0;14;24;3;34;3;3;1;3;0;5;2;10;1;3;15;24;0;0;429.043579101562;1430;5;35.4982681274414;58.999828338623;101.496879577637;115.496879577637;112.494979858398;153.992553710938;155.490814208984;177.505889892578;164.499313354492;173.326919555664;100.662162780762;33.0019035339355;3;0.373290866613388;0.374117016792297;0.40743750333786;0.431887835264206;0.446939587593079;0.525220692157745;0.484806329011917;0.515701055526733;0.490718841552734;0.480683416128159;0.481429100036621;0.464384078979492;0.439442604780197;0.479269295930862;0.498949497938156;0.500029921531677;0.511484146118164;0.475802481174469;0.481983125209808;0.471050560474396;0.469762772321701;0.417900264263153;0.367745101451874;17.5049296182997;3.26306925375403;10.5
1699;14;1;1;0;0;2;2;0;3;35;24;17;9;0;5;0;1;0;18;2;6;0;8;2;6;22;7;384.683288574219;1403.77783203125;5;67.4029235839844;77.0285339355469;134.374771118164;130.07389831543;119.797378540039;109.57837677002;122.996925354004;109.187782287598;143.598754882812;164.543609619141;138.076873779297;74.3324661254883;6;0.353902131319046;0.386242747306824;0.414624154567719;0.480919778347015;0.473195940256119;0.511566996574402;0.514480113983154;0.523166537284851;0.524773836135864;0.493875622749329;0.468169212341309;0.456513702869415;0.425321906805038;0.451654642820358;0.469910204410553;0.462378293275833;0.557216465473175;0.534906208515167;0.486060172319412;0.508064031600952;0.480147063732147;0.43692934513092;0.386737406253815;16.3429880769989;1.65134389001423;11.5
3411;3;0;1;0;0;1;2;1;4;58;11;0;5;18;3;4;6;0;5;0;1;0;2;6;10;39;20;361.375;1446;5;58.2310676574707;78.0968933105469;118.860168457031;133.311859130859;109.07543182373;135.252532958984;135.806488037109;141.123428344727;159.49462890625;150.96809387207;103.940963745117;48.3225975036621;6;0.339787602424622;0.35605400800705;0.393786936998367;0.469258308410645;0.472281515598297;0.480065703392029;0.499118089675903;0.498968988656998;0.510600805282593;0.504126489162445;0.475305020809174;0.454345285892487;0.4412761926651;0.449071049690247;0.476923257112503;0.488875895738602;0.473333090543747;0.529758453369141;0.470071196556091;0.458828687667847;0.472451835870743;0.438326507806778;0.348774641752243;17.842267485129;2.62587550529876;16.5
3058;9;0;1;0;0;0;0;1;2;27;47;0;39;29;10;8;0;0;0;1;27;0;2;10;67;0;0;488.086456298828;1421;7;25.5016574859619;47.168327331543;128.839965820312;116.840377807617;115.670600891113;141.170196533203;155.995849609375;174.667083740234;163.660659790039;177.83332824707;78.9960632324219;31.3285675048828;3;0.345662117004395;0.361551880836487;0.408879160881042;0.419766753911972;0.466022044420242;0.49845016002655;0.477272033691406;0.508281528949738;0.500210225582123;0.507733225822449;0.481442540884018;0.454638212919235;0.459057301282883;0.462905555963516;0.472438722848892;0.492875188589096;0.496093720197678;0.503217101097107;0.467359751462936;0.436554580926895;0.446336299180984;0.397379070520401;0.354055792093277;17.3550016774867;3.8252990318028;14
932;5;0;0;0;0;0;0;1;0;36;3;0;6;5;0;2;0;0;0;2;1;1;0;2;2;0;0;456.281799316406;1460;5;87.3333282470703;93.0000152587891;126.33332824707;144.66667175293;121.000045776367;104.16667175293;79.9999923706055;88.4999847412109;157.66667175293;186.500045776367;165.833358764648;101.833404541016;1;0.368127167224884;0.378229588270187;0.414778798818588;0.446844637393951;0.513268649578094;0.517754852771759;0.5139519572258;0.515822350978851;0.51380854845047;0.505278050899506;0.491858422756195;0.43796443939209;0.45203223824501;0.464489758014679;0.421663880348206;0.477160811424255;0.5173619389534;0.518016815185547;0.46822601556778;0.462661862373352;0.477070778608322;0.435110658407211;0.368146151304245;15.6683123433404;1.16407808237196;5
2038;1;0;0;0;0;0;0;0;0;0;3;3;11;1;0;0;0;0;0;2;0;0;0;0;0;6;0;359.560211181641;1470.33337402344;6;72.1381454467773;82.1532669067383;151.876968383789;145.081100463867;126.852058410645;104.761169433594;123.35652923584;100.204124450684;148.571304321289;168.756698608398;143.680938720703;83.4242248535156;6;0.321409434080124;0.349817842245102;0.384251981973648;0.435005962848663;0.455930203199387;0.470667034387589;0.466140687465668;0.488684147596359;0.489747405052185;0.456993788480759;0.441302418708801;0.423504143953323;0.383723944425583;0.417348504066467;0.449856340885162;0.431654781103134;0.469393581151962;0.447790771722794;0.469275563955307;0.471397995948792;0.465571135282516;0.431353747844696;0.381870150566101;16.6053619734217;1.38896999359147;2
1496;0;0;0;0;0;0;0;0;0;8;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356.277221679688;1447;5;76.7351531982422;87.039680480957;149.913787841797;150.14372253418;121.504112243652;103.385353088379;93.175651550293;101.631309509277;153.200973510742;159.432678222656;157.361724853516;92.5172882080078;6;0.339192986488342;0.375296831130981;0.399892359972;0.464101701974869;0.476656526327133;0.491048604249954;0.480949997901917;0.486533254384995;0.504640758037567;0.479019790887833;0.462576866149902;0.413303464651108;0.429368108510971;0.435025364160538;0.496904313564301;0.460539489984512;0.500702977180481;0.503962934017181;0.46838253736496;0.470585554838181;0.470593839883804;0.414475291967392;0.379869490861893;16.1930601361859;1.20156006757521;1
800;12;1;2;0;1;3;9;6;1;54;49;25;40;0;12;0;0;0;40;0;8;0;8;1;2;80;0;663.509155273438;1482.09875488281;7;26.749828338623;54.3059959411621;136.653701782227;147.062088012695;161.475723266602;149.031326293945;157.998764038086;160.317718505859;179.362380981445;190.065872192383;95.3368453979492;30.1318016052246;5;0.35184782743454;0.395137161016464;0.429475843906403;0.458855181932449;0.513561069965363;0.515396237373352;0.512339115142822;0.520280778408051;0.512608230113983;0.515932977199554;0.479202479124069;0.466105967760086;0.460946381092072;0.470911741256714;0.447701841592789;0.489879995584488;0.496041089296341;0.492462038993835;0.443255811929703;0.430371224880219;0.447459936141968;0.411488264799118;0.360777348279953;15.5558663877306;3.6004071205833;21
2239;11;0;0;0;0;0;0;3;2;20;12;0;21;0;1;3;2;0;1;0;11;3;4;21;78;1;0;539.415710449219;1491;7;35.1666679382324;48.1666679382324;127.5;123;134.16667175293;150.16667175293;153;187.33332824707;177.5;210.33332824707;92.8333358764648;26.8333339691162;3;0.345142841339111;0.366137206554413;0.392506182193756;0.416982591152191;0.461276739835739;0.505692303180695;0.464654982089996;0.49661111831665;0.452892452478409;0.481974542140961;0.448498874902725;0.441079527139664;0.459389567375183;0.44423496723175;0.450208693742752;0.44835638999939;0.471033066511154;0.484306514263153;0.439862698316574;0.412491798400879;0.435379087924957;0.395285129547119;0.346854597330093;16.7178079290314;3.48796116497354;10
3671;5;6;0;0;0;0;2;10;2;22;10;8;1;1;0;2;4;0;15;0;4;1;0;15;11;17;18;392.629150390625;1446.55554199219;1;39.055347442627;61.0681533813477;116.94913482666;119.812225341797;111.337623596191;159.137390136719;158.284896850586;148.937088012695;152.899688720703;153.252197265625;92.4541244506836;34.8418960571289;2;0.348302245140076;0.372022062540054;0.404681175947189;0.42899078130722;0.456360399723053;0.489096760749817;0.489839196205139;0.534425437450409;0.496655076742172;0.527562379837036;0.49682030081749;0.482356876134872;0.472316116094589;0.471894055604935;0.527573883533478;0.525605022907257;0.479257196187973;0.492341905832291;0.480178594589233;0.501921057701111;0.444217473268509;0.44471400976181;0.35948657989502;18.441979248381;3.6004071205833;8.5
2155;0;0;0;0;0;0;0;0;2;6;11;4;0;0;0;0;1;0;0;1;0;0;3;1;1;2;3;384.406005859375;1445;6;69.8421020507812;81.1605987548828;144.015502929688;138.346817016602;123.023590087891;105.012130737305;136.316482543945;103.156555175781;139.522247314453;163.006072998047;139.67610168457;72.3569259643555;6;0.326306849718094;0.368490010499954;0.403416395187378;0.41335254907608;0.47162401676178;0.475970715284348;0.461204439401627;0.492820829153061;0.474250465631485;0.453145712614059;0.451669007539749;0.427064687013626;0.431821256875992;0.435543388128281;0.434450089931488;0.446852296590805;0.473638445138931;0.479683011770248;0.453609079122543;0.463290274143219;0.44396311044693;0.451365798711777;0.383798807859421;16.6803259438282;1.50141594920122;2
962;2;0;0;18;1;2;19;63;0;65;66;32;19;0;1;0;6;1;36;3;25;0;18;11;27;98;158;620.490356445312;1396.88891601562;1;19.4069652557373;51.5730590820312;140.050735473633;123.332138061523;150.421127319336;142.258605957031;149.944702148438;159.610092163086;171.111328125;169.664337158203;83.6455078125;26.0907287597656;5;0.350307047367096;0.39338007569313;0.412666082382202;0.440154403448105;0.466928899288177;0.505317866802216;0.511398196220398;0.507087111473083;0.534322500228882;0.537878215312958;0.522880911827087;0.527573525905609;0.521158635616302;0.50203013420105;0.474725246429443;0.507156133651733;0.503399014472961;0.537454664707184;0.464850544929504;0.482059299945831;0.44173789024353;0.402979493141174;0.369641482830048;15.6683123433404;3.97522697261581;21.5
759;0;11;0;1;5;0;1;152;0;0;11;0;10;0;0;0;1;0;93;9;0;0;16;179;21;2;0;691.421142578125;1399;4;21.5;59;129.66667175293;125;146.5;148.83332824707;160;152.66667175293;171.16667175293;169.66667175293;85.1666641235352;25.1666660308838;5;0.305240303277969;0.281111478805542;0.289984911680222;0.319885522127151;0.373864442110062;0.423996120691299;0.479409426450729;0.519726812839508;0.555863857269287;0.546680510044098;0.559790730476379;0.548319041728973;0.542851150035858;0.536147475242615;0.552954494953156;0.515339314937592;0.554161369800568;0.54191517829895;0.4922915995121;0.492057204246521;0.432471066713333;0.387300789356232;0.333042502403259;15.5183844025274;3.90026300220931;14.5
1895;2;0;0;0;0;1;1;0;6;30;31;16;1;6;0;4;1;0;0;3;2;0;6;2;2;25;28;382.023620605469;1444;5;64.8070678710938;71.8194808959961;152.078796386719;131.773162841797;131.59407043457;99.3008575439453;133.031036376953;122.106491088867;154.567810058594;177.544891357422;122.478507995605;74.8132781982422;2;0.353301227092743;0.360163301229477;0.416302472352982;0.44472998380661;0.466550379991531;0.509594261646271;0.509542942047119;0.488746374845505;0.502997815608978;0.500105798244476;0.483877837657928;0.435137003660202;0.43967592716217;0.444752126932144;0.469844996929169;0.476123660802841;0.508736789226532;0.463139414787292;0.469196885824203;0.488657623529434;0.456799894571304;0.428441375494003;0.369574218988419;16.4929160178119;1.91371778643699;9.5
1340;4;0;0;0;0;1;0;0;0;69;13;0;7;2;2;3;0;0;0;1;1;0;1;0;4;3;0;377.442810058594;1422;5;84.6328582763672;98.7938995361328;137.884033203125;145.30891418457;128.181701660156;103.867141723633;76.8483581542969;83.5281677246094;143.5244140625;178.971832275391;157.988739013672;88.7751159667969;6;0.352198779582977;0.381136447191238;0.415461868047714;0.461077302694321;0.486926853656769;0.521296262741089;0.53631591796875;0.520147502422333;0.506340861320496;0.490638673305511;0.495736867189407;0.458255380392075;0.42399862408638;0.459862917661667;0.489324241876602;0.499868333339691;0.489495187997818;0.527525424957275;0.477943301200867;0.494566649198532;0.483211636543274;0.463651329278946;0.3864486515522;16.0806141805762;0.939186171152452;7
1403;3;2;0;0;2;2;15;99;3;19;42;57;32;0;3;4;3;0;306;1;5;2;19;66;16;31;63;374.193389892578;1434.38269042969;2;70.2404403686523;73.6756210327148;130.477920532227;132.59814453125;124.117599487305;108.146003723145;106.741111755371;106.015449523926;151.793884277344;163.279632568359;144.699020385742;88.6667175292969;6;0.354701071977615;0.352592527866364;0.417025655508041;0.457741379737854;0.467925369739532;0.528665065765381;0.522391557693481;0.539330363273621;0.529700875282288;0.50448089838028;0.496706932783127;0.466625422239304;0.477316588163376;0.474133461713791;0.498555451631546;0.492214560508728;0.527139186859131;0.529635667800903;0.515994071960449;0.509507298469543;0.489176154136658;0.464794307947159;0.382536917924881;16.1180961657794;1.61386190481098;19
3567;2;2;1;0;1;0;0;5;0;12;25;22;9;0;0;0;1;3;69;0;3;0;7;13;34;7;7;402.806457519531;1441;1;45.2221450805664;55.4091415405273;115.747528076172;128.050430297852;114.267631530762;153.691940307617;161.060546875;149.964630126953;154.904083251953;153.888916015625;97.1515045166016;33.6111869812012;2;0.346802324056625;0.380571901798248;0.424101144075394;0.445300608873367;0.468164265155792;0.481944888830185;0.496644467115402;0.529593110084534;0.492160439491272;0.539456367492676;0.504505157470703;0.462267458438873;0.482323944568634;0.480198889970779;0.487164348363876;0.53321784734726;0.52308052778244;0.504764139652252;0.529747068881989;0.490964889526367;0.460215657949448;0.473406493663788;0.387916594743729;18.2170873371615;3.48796116497354;7.5
2728;1;8;0;0;0;3;5;169;3;1;13;12;16;0;0;0;12;0;14;1;0;0;22;39;59;18;0;355.733337402344;1455.24694824219;5;61.8116226196289;84.007438659668;148.799453735352;134.927154541016;118.304634094238;105.616752624512;148.589431762695;109.434387207031;141.788055419922;152.551330566406;130.409088134766;61.9588279724121;6;0.309559285640717;0.383785128593445;0.379794716835022;0.428644984960556;0.452669203281403;0.472681045532227;0.48895326256752;0.491137146949768;0.481388419866562;0.466475278139114;0.456938803195953;0.437584519386292;0.443713933229446;0.420507550239563;0.478749811649323;0.460761904716492;0.470141917467117;0.475776255130768;0.462406188249588;0.496488124132156;0.465042382478714;0.44422435760498;0.355676561594009;17.0926277810639;1.80127183082723;10
